hsa:147	D00283
hsa:147	D00426
hsa:147	D00437
hsa:147	D00454
hsa:147	D00509
hsa:147	D00513
hsa:147	D00607
hsa:147	D00609
hsa:147	D00996
hsa:147	D01020
hsa:147	D01022
hsa:147	D01024
hsa:147	D01051
hsa:147	D01358
hsa:147	D01603
hsa:147	D01713
hsa:147	D01965
hsa:147	D02149
hsa:147	D02234
hsa:147	D02237
hsa:147	D02356
hsa:147	D02361
hsa:148	D00095
hsa:148	D00255
hsa:148	D00281
hsa:148	D00283
hsa:148	D00426
hsa:148	D00437
hsa:148	D00454
hsa:148	D00494
hsa:148	D00503
hsa:148	D00509
hsa:148	D00513
hsa:148	D00607
hsa:148	D00609
hsa:148	D00954
hsa:148	D00965
hsa:148	D00996
hsa:148	D01020
hsa:148	D01022
hsa:148	D01024
hsa:148	D01051
hsa:148	D01358
hsa:148	D01603
hsa:148	D01692
hsa:148	D01713
hsa:148	D01965
hsa:148	D02149
hsa:148	D02234
hsa:148	D02237
hsa:148	D02356
hsa:148	D02361
hsa:148	D02566
hsa:148	D02910
hsa:150	D00136
hsa:150	D00255
hsa:150	D00270
hsa:150	D00281
hsa:150	D00283
hsa:150	D00332
hsa:150	D00437
hsa:150	D00454
hsa:150	D00509
hsa:150	D00513
hsa:150	D00514
hsa:150	D00563
hsa:150	D00604
hsa:150	D00606
hsa:150	D00607
hsa:150	D00609
hsa:150	D00613
hsa:150	D00996
hsa:150	D01022
hsa:150	D01603
hsa:150	D01713
hsa:150	D02076
hsa:150	D02149
hsa:150	D02237
hsa:150	D02349
hsa:150	D02356
hsa:150	D03274
hsa:150	D04034
hsa:150	D04375
hsa:151	D00136
hsa:151	D00255
hsa:151	D00270
hsa:151	D00281
hsa:151	D00283
hsa:151	D00437
hsa:151	D00454
hsa:151	D00509
hsa:151	D00513
hsa:151	D00563
hsa:151	D00604
hsa:151	D00606
hsa:151	D00607
hsa:151	D00609
hsa:151	D00613
hsa:151	D00996
hsa:151	D01022
hsa:151	D01603
hsa:151	D01713
hsa:151	D02076
hsa:151	D02149
hsa:151	D02237
hsa:151	D02356
hsa:151	D03274
hsa:151	D04034
hsa:152	D00281
hsa:152	D00509
hsa:152	D00604
hsa:152	D00606
hsa:152	D00607
hsa:152	D00609
hsa:152	D00613
hsa:152	D00996
hsa:152	D01022
hsa:152	D01603
hsa:152	D02076
hsa:152	D02149
hsa:152	D02237
hsa:152	D03274
hsa:152	D04034
hsa:153	D00095
hsa:153	D00235
hsa:153	D00255
hsa:153	D00432
hsa:153	D00437
hsa:153	D00454
hsa:153	D00483
hsa:153	D00513
hsa:153	D00598
hsa:153	D00601
hsa:153	D00632
hsa:153	D00635
hsa:153	D00645
hsa:153	D00996
hsa:153	D01390
hsa:153	D01454
hsa:153	D02066
hsa:153	D02149
hsa:153	D02150
hsa:153	D02338
hsa:153	D02342
hsa:153	D02358
hsa:153	D02374
hsa:153	D02614
hsa:153	D02910
hsa:153	D03415
hsa:153	D03490
hsa:153	D03879
hsa:153	D03880
hsa:153	D03881
hsa:153	D04625
hsa:154	D00095
hsa:154	D00235
hsa:154	D00255
hsa:154	D00432
hsa:154	D00437
hsa:154	D00454
hsa:154	D00483
hsa:154	D00513
hsa:154	D00598
hsa:154	D00601
hsa:154	D00632
hsa:154	D00635
hsa:154	D00645
hsa:154	D00683
hsa:154	D00684
hsa:154	D00687
hsa:154	D00688
hsa:154	D00996
hsa:154	D01386
hsa:154	D01390
hsa:154	D01454
hsa:154	D02066
hsa:154	D02147
hsa:154	D02149
hsa:154	D02150
hsa:154	D02338
hsa:154	D02342
hsa:154	D02359
hsa:154	D02374
hsa:154	D03415
hsa:154	D03490
hsa:154	D03879
hsa:154	D03880
hsa:154	D03881
hsa:154	D05792
hsa:155	D00255
hsa:155	D00432
hsa:155	D00437
hsa:155	D00454
hsa:155	D00483
hsa:155	D00513
hsa:155	D00996
hsa:155	D01390
hsa:155	D01454
hsa:155	D02066
hsa:155	D02149
hsa:155	D02150
hsa:155	D02338
hsa:155	D02374
hsa:155	D03415
hsa:155	D03879
hsa:1812	D00059
hsa:1812	D00110
hsa:1812	D00270
hsa:1812	D00283
hsa:1812	D00454
hsa:1812	D00493
hsa:1812	D00503
hsa:1812	D00560
hsa:1812	D00613
hsa:1812	D00790
hsa:1812	D01295
hsa:1812	D02354
hsa:1812	D02361
hsa:1812	D02671
hsa:1813	D00059
hsa:1813	D00136
hsa:1813	D00270
hsa:1813	D00283
hsa:1813	D00454
hsa:1813	D00493
hsa:1813	D00494
hsa:1813	D00503
hsa:1813	D00560
hsa:1813	D00726
hsa:1813	D00780
hsa:1813	D00790
hsa:1813	D00987
hsa:1813	D01164
hsa:1813	D01295
hsa:1813	D01462
hsa:1813	D01745
hsa:1813	D02340
hsa:1813	D02354
hsa:1813	D02361
hsa:1813	D02671
hsa:1813	D03165
hsa:1814	D00110
hsa:1814	D00136
hsa:1814	D00270
hsa:1814	D00454
hsa:1814	D00493
hsa:1814	D00503
hsa:1814	D00559
hsa:1814	D00560
hsa:1814	D00726
hsa:1814	D01164
hsa:1814	D01295
hsa:1814	D02340
hsa:1814	D02671
hsa:1815	D00283
hsa:1815	D00454
hsa:1815	D02354
hsa:1815	D02361
hsa:1816	D00270
hsa:1816	D00283
hsa:1816	D00454
hsa:1816	D00493
hsa:1816	D00560
hsa:1816	D00613
hsa:1816	D01295
hsa:1816	D02671
hsa:23620	D01717
hsa:2846	D00528
hsa:3269	D00234
hsa:3269	D00283
hsa:3269	D00300
hsa:3269	D00364
hsa:3269	D00454
hsa:3269	D00480
hsa:3269	D00493
hsa:3269	D00494
hsa:3269	D00520
hsa:3269	D00521
hsa:3269	D00665
hsa:3269	D00666
hsa:3269	D01242
hsa:3269	D01295
hsa:3269	D01324
hsa:3269	D01332
hsa:3269	D01713
hsa:3269	D01717
hsa:3269	D01782
hsa:3269	D02327
hsa:3269	D02354
hsa:3269	D02361
hsa:3269	D02566
hsa:3269	D03621
hsa:3269	D04979
hsa:3269	D05129
hsa:3274	D00295
hsa:3274	D00318
hsa:3274	D00422
hsa:3274	D00440
hsa:3274	D00673
hsa:3274	D01713
hsa:3274	D03503
hsa:3350	D00283
hsa:3350	D00451
hsa:3350	D00513
hsa:3350	D00726
hsa:3350	D01051
hsa:3350	D01164
hsa:3350	D01973
hsa:3351	D00283
hsa:3351	D00415
hsa:3351	D00451
hsa:3351	D00513
hsa:3351	D00675
hsa:3351	D00676
hsa:3351	D00726
hsa:3351	D01973
hsa:3351	D02826
hsa:3351	D05740
hsa:3352	D00283
hsa:3352	D00415
hsa:3352	D00451
hsa:3352	D00513
hsa:3352	D00675
hsa:3352	D00676
hsa:3352	D00726
hsa:3352	D01973
hsa:3352	D02826
hsa:3352	D05740
hsa:3354	D00283
hsa:3354	D00451
hsa:3354	D00513
hsa:3354	D00726
hsa:3354	D01973
hsa:3355	D00283
hsa:3355	D00451
hsa:3355	D00513
hsa:3355	D00674
hsa:3355	D00676
hsa:3355	D00726
hsa:3355	D01973
hsa:3356	D00270
hsa:3356	D00283
hsa:3356	D00426
hsa:3356	D00451
hsa:3356	D00454
hsa:3356	D00493
hsa:3356	D00494
hsa:3356	D00513
hsa:3356	D00563
hsa:3356	D00726
hsa:3356	D01051
hsa:3356	D01164
hsa:3356	D01358
hsa:3356	D01713
hsa:3356	D02340
hsa:3356	D02354
hsa:3356	D02357
hsa:3356	D02361
hsa:3356	D02671
hsa:3357	D00283
hsa:3357	D00451
hsa:3357	D00513
hsa:3357	D00726
hsa:3357	D01164
hsa:3357	D01973
hsa:3358	D00283
hsa:3358	D00451
hsa:3358	D00454
hsa:3358	D00513
hsa:3358	D00563
hsa:3358	D00726
hsa:3358	D01164
hsa:3358	D02354
hsa:3358	D02361
hsa:3358	D02578
hsa:3360	D00274
hsa:3360	D00283
hsa:3360	D00451
hsa:3360	D00513
hsa:3360	D00726
hsa:3360	D01994
hsa:3360	D06056
hsa:3360	D06396
hsa:3361	D00283
hsa:3361	D00451
hsa:3361	D00513
hsa:3361	D00726
hsa:3362	D00283
hsa:3362	D00451
hsa:3362	D00454
hsa:3362	D00513
hsa:3362	D00726
hsa:3363	D00283
hsa:3363	D01051
hsa:3363	D01973
hsa:3577	D00139
hsa:3577	D00225
hsa:3577	D00380
hsa:3577	D00394
hsa:3577	D00410
hsa:3577	D00437
hsa:3577	D00528
hsa:3577	D00542
hsa:3577	D00574
hsa:3577	D01071
hsa:4543	D02578
hsa:4985	D00560
hsa:4985	D05312
hsa:4986	D00110
hsa:4986	D00837
hsa:4986	D00838
hsa:4986	D05312
hsa:4988	D00301
hsa:4988	D00498
hsa:4988	D00837
hsa:4988	D00838
hsa:4988	D00845
hsa:4988	D04716
hsa:4988	D05113
hsa:4988	D05312
hsa:4988	D05938
hsa:5028	D00528
hsa:5029	D00528
hsa:5030	D00528
hsa:5031	D00528
hsa:5032	D00528
hsa:56413	D00411
hsa:57105	D00411
hsa:57105	D05129
hsa:5729	D05129
hsa:59340	D00234
hsa:59340	D00283
hsa:59340	D00300
hsa:59340	D00318
hsa:59340	D00494
hsa:59340	D02566
hsa:64805	D00106
hsa:64805	D00528
hsa:64805	D00769
hsa:8843	D00499
hsa:8843	D00524
hsa:8843	D00726
hsa:8843	D03365
hsa:9934	D00528
hsa:57105	D01717
hsa:3269	D00274
hsa:1815	D03881
hsa:1813	D02149
hsa:4988	D00528
hsa:154	D00726
hsa:147	D00601
hsa:1128	D01973
hsa:57105	D00645
hsa:148	D00525
hsa:148	D02070
hsa:153	D00332
hsa:3356	D00604
hsa:1129	D01713
hsa:147	D00301
hsa:153	D01782
hsa:147	D00451
hsa:3358	D01965
hsa:1128	D00513
hsa:1128	D01390
hsa:1132	D00255
hsa:3351	D03365
hsa:3269	D00837
hsa:153	D01973
hsa:3356	D02149
hsa:3351	D00598
hsa:23620	D00437
hsa:147	D03621
hsa:3357	D05740
hsa:1128	D01828
hsa:3361	D00270
hsa:57105	D01973
hsa:1133	D03881
hsa:151	D00234
hsa:3356	D00528
hsa:3350	D00598
hsa:152	D02356
hsa:3356	D00437
hsa:147	D03415
hsa:1814	D00528
hsa:1128	D01713
hsa:4988	D00281
hsa:3577	D00274
hsa:4988	D02374
hsa:3356	D01324
hsa:155	D01164
hsa:154	D01164
hsa:1129	D01603
hsa:147	D00270
hsa:135	D01973
hsa:4988	D00465
hsa:3357	D00426
hsa:154	D00283
hsa:64805	D01390
hsa:153	D00426
hsa:3352	D00837
hsa:147	D01871
hsa:154	D00410
hsa:3351	D00845
hsa:3355	D00645
hsa:3358	D02374
hsa:10800	D01965
hsa:3352	D00494
hsa:151	D00426
hsa:3362	D00645
hsa:1816	D02357
hsa:147	D00635
hsa:1133	D00513
hsa:153	D00494
hsa:8843	D00528
hsa:3354	D01603
hsa:154	D02671
hsa:1131	D00524
hsa:148	D02826
hsa:8843	D00136
hsa:3269	D00301
hsa:153	D00607
hsa:8843	D01745
hsa:140	D00494
hsa:150	D00110
hsa:155	D00494
hsa:3274	D00837
hsa:1812	D00411
hsa:151	D02671
hsa:146	D02374
hsa:148	D00635
hsa:1128	D05792
hsa:3577	D01295
hsa:146	D00113
hsa:148	D05129
hsa:150	D03621
hsa:148	D00632
hsa:155	D01051
hsa:1813	D01269
hsa:64805	D02338
hsa:1814	D01242
hsa:3577	D02150
hsa:3351	D00560
hsa:148	D05740
hsa:3358	D00480
hsa:1813	D00411
hsa:1812	D02149
hsa:148	D00528
hsa:3577	D01164
hsa:3577	D00454
hsa:1133	D00632
hsa:3269	D00451
hsa:3360	D03415
hsa:150	D00235
hsa:4988	D02234
hsa:1128	D00684
hsa:1132	D00674
hsa:154	D00563
hsa:148	D04034
hsa:3360	D00494
hsa:147	D00726
hsa:154	D00227
hsa:1813	D03858
hsa:151	D03490
hsa:1131	D00270
hsa:3355	D02361
hsa:3360	D02361
hsa:1816	D05740
hsa:152	D00483
hsa:3274	D00715
hsa:4985	D00604
hsa:3352	D00274
hsa:3357	D03880
hsa:3269	D02070
hsa:1813	D00521
hsa:147	D01242
hsa:1128	D01051
hsa:3356	D03274
hsa:154	D02234
hsa:3355	D03880
hsa:136	D00493
hsa:1129	D01164
hsa:4988	D00451
hsa:148	D01717
hsa:153	D00110
hsa:1813	D00645
hsa:4988	D00454
hsa:154	D00232
hsa:151	D02566
hsa:151	D02361
hsa:3274	D00780
hsa:151	D02066
hsa:151	D01297
hsa:146	D01164
hsa:1816	D02150
hsa:1128	D02076
hsa:57105	D02910
hsa:1131	D00726
hsa:153	D00411
hsa:1814	D02070
hsa:3360	D00281
hsa:1814	D02374
hsa:1128	D00281
hsa:153	D00726
hsa:3354	D00528
hsa:1129	D00295
hsa:1129	D00675
hsa:3354	D00225
hsa:3358	D02359
hsa:3351	D01295
hsa:153	D00283
hsa:151	D00765
hsa:3350	D02356
hsa:3269	D00397
hsa:1815	D03858
hsa:1128	D00674
hsa:3269	D02356
hsa:146	D00498
hsa:3577	D02361
hsa:153	D02566
hsa:1128	D00110
hsa:3274	D02361
hsa:4988	D00270
hsa:154	D02237
hsa:3355	D01713
hsa:3356	D02884
hsa:59340	D00674
hsa:154	D00136
hsa:3274	D00613
hsa:146	D00760
hsa:148	D00415
hsa:3350	D02149
hsa:135	D00646
hsa:150	D00411
hsa:1132	D00300
hsa:3269	D00607
hsa:3351	D02354
hsa:152	D02150
hsa:3362	D00235
hsa:1815	D00494
hsa:1813	D02349
hsa:151	D00675
hsa:11255	D00454
hsa:154	D03621
hsa:3274	D00666
hsa:3356	D00139
hsa:1812	D00514
hsa:64805	D01022
hsa:154	D05129
hsa:1812	D01022
hsa:23620	D00300
hsa:155	D00509
hsa:3352	D05113
hsa:1128	D01295
hsa:59340	D01242
hsa:153	D00524
hsa:150	D01164
hsa:3356	D00598
hsa:151	D03881
hsa:150	D02671
hsa:151	D00493
hsa:155	D05129
hsa:147	D03881
hsa:11255	D02237
hsa:1813	D00598
hsa:3357	D00837
hsa:64805	D01103
hsa:1129	D00607
hsa:3274	D00113
hsa:152	D00283
hsa:3358	D05938
hsa:147	D00494
hsa:1816	D00563
hsa:147	D00394
hsa:147	D02578
hsa:3358	D00332
hsa:146	D00451
hsa:1133	D00609
hsa:154	D01603
hsa:4988	D00371
hsa:154	D00300
hsa:3356	D02356
hsa:155	D01871
hsa:3269	D00996
hsa:1129	D00437
hsa:148	D00232
hsa:3350	D00465
hsa:148	D00493
hsa:150	D00765
hsa:136	D00283
hsa:4985	D02910
hsa:150	D02566
hsa:154	D00110
hsa:1131	D00528
hsa:140	D02066
hsa:1813	D02826
hsa:3274	D04716
hsa:151	D01745
hsa:1816	D02149
hsa:3356	D00509
hsa:3362	D05129
hsa:4986	D02566
hsa:3360	D02234
hsa:3350	D00332
hsa:150	D00673
hsa:1814	D03858
hsa:153	D02361
hsa:3358	D00684
hsa:150	D00494
hsa:3355	D00136
hsa:3269	D00410
hsa:1813	D01973
hsa:1128	D00364
hsa:1129	D00493
hsa:3577	D02149
hsa:150	D00632
hsa:153	D00139
hsa:1129	D01782
hsa:1816	D01051
hsa:151	D02826
hsa:153	D02340
hsa:3274	D00270
hsa:1128	D00560
hsa:3274	D00726
hsa:3358	D01973
hsa:147	D02614
hsa:3356	D02566
hsa:153	D00509
hsa:3577	D02234
hsa:154	D01713
hsa:1129	D01024
hsa:136	D00524
hsa:1128	D00270
hsa:140	D02884
hsa:146	D00540
hsa:147	D00598
hsa:3357	D03415
hsa:3269	D00790
hsa:11255	D00136
hsa:147	D01269
hsa:1132	D00528
hsa:146	D01386
hsa:1128	D00965
hsa:3269	D00609
hsa:1813	D00415
hsa:148	D00136
hsa:155	D00726
hsa:3274	D04006
hsa:11255	D00283
hsa:1129	D00411
hsa:3354	D00524
hsa:4988	D00632
hsa:150	D00397
hsa:148	D00726
hsa:150	D00726
hsa:3358	D00437
hsa:152	D00451
hsa:154	D03365
hsa:3269	D00528
hsa:1131	D02340
hsa:154	D00113
hsa:3269	D00987
hsa:4988	D02361
hsa:153	D01295
hsa:150	D02234
hsa:148	D00790
hsa:147	D02671
hsa:4986	D02070
hsa:1814	D02234
hsa:155	D00765
hsa:155	D00283
hsa:3350	D00607
hsa:1814	D00606
hsa:3362	D03621
hsa:152	D00270
hsa:3357	D05129
hsa:1812	D01713
hsa:3362	D00493
hsa:64805	D02234
hsa:1129	D00270
hsa:154	D01022
hsa:154	D00274
hsa:3274	D00645
hsa:153	D00493
hsa:64805	D02150
hsa:3360	D00364
hsa:3360	D01164
hsa:1133	D00996
hsa:1814	D00283
hsa:146	D00483
hsa:3577	D00607
hsa:3274	D03880
hsa:1129	D00513
hsa:146	D01295
hsa:150	D01973
hsa:155	D00232
hsa:3358	D01295
hsa:3356	D01973
hsa:1128	D00563
hsa:1814	D03621
hsa:154	D00465
hsa:3577	D01022
hsa:1131	D00283
hsa:152	D02566
hsa:3358	D00281
hsa:1133	D03858
hsa:147	D02358
hsa:151	D00726
hsa:153	D02234
hsa:1812	D00499
hsa:4985	D00513
hsa:154	D00234
hsa:1812	D00095
hsa:155	D00528
hsa:146	D04716
hsa:3351	D00106
hsa:3350	D00503
hsa:151	D03879
hsa:57105	D01051
hsa:3351	D00300
hsa:148	D00451
hsa:1816	D00426
hsa:1812	D00528
hsa:23620	D00113
hsa:146	D01871
hsa:155	D00235
hsa:10800	D01022
hsa:1131	D00965
hsa:150	D01295
hsa:151	D01965
hsa:150	D05312
hsa:1812	D05938
hsa:150	D00426
hsa:1816	D00301
hsa:3356	D02234
hsa:3577	D02076
hsa:59340	D01828
hsa:1131	D00465
hsa:1813	D00295
hsa:5029	D00726
hsa:152	D00528
hsa:3269	D01358
hsa:3350	D00509
hsa:1128	D01717
hsa:1814	D00281
hsa:134	D05312
hsa:148	D00676
hsa:154	D05113
hsa:151	D01973
hsa:1128	D00790
hsa:148	D02342
hsa:3360	D00528
hsa:3360	D01390
hsa:4985	D00726
hsa:10800	D00283
hsa:3358	D00432
hsa:146	D04375
hsa:1131	D01386
hsa:3352	D01603
hsa:5032	D00318
hsa:57105	D03879
hsa:3356	D03503
hsa:155	D05740
hsa:1812	D03490
hsa:8843	D00542
hsa:1815	D00524
hsa:150	D02374
hsa:152	D00563
hsa:134	D00281
hsa:1129	D02884
hsa:8843	D01295
hsa:1812	D00965
hsa:3274	D00493
hsa:1131	D00646
hsa:148	D00604
hsa:135	D03274
hsa:1131	D00227
hsa:3352	D01454
hsa:147	D02566
hsa:3356	D02327
hsa:3352	D00136
hsa:1128	D01692
hsa:10800	D00234
hsa:1128	D01358
hsa:1814	D00300
hsa:4543	D00451
hsa:3269	D01994
hsa:1132	D04375
hsa:59340	D02361
hsa:3354	D00509
hsa:11255	D01358
hsa:3269	D06056
hsa:146	D01242
hsa:3351	D00673
hsa:1132	D02671
hsa:3274	D01828
hsa:1814	D00514
hsa:148	D01103
hsa:134	D00110
hsa:153	D01828
hsa:1128	D00437
hsa:3356	D03654
hsa:155	D03880
hsa:1129	D00645
hsa:146	D00136
hsa:3356	D01020
hsa:152	D00513
hsa:4543	D00454
hsa:3356	D00371
hsa:1812	D00274
hsa:3358	D02342
hsa:135	D03621
hsa:153	D02237
hsa:155	D00295
hsa:11255	D00110
hsa:1132	D00136
hsa:1128	D00432
hsa:136	D00270
hsa:3350	D00480
hsa:2846	D00645
hsa:3356	D00560
hsa:3577	D00283
hsa:57105	D02361
hsa:1129	D00301
hsa:153	D00270
hsa:3577	D00234
hsa:3361	D00666
hsa:153	D00560
hsa:151	D02354
hsa:152	D00494
hsa:154	D01871
hsa:154	D05740
hsa:1133	D00509
hsa:3577	D00451
hsa:146	D02354
hsa:1128	D00451
hsa:3356	D00234
hsa:1128	D02149
hsa:1241	D00283
hsa:151	D01164
hsa:59340	D00513
hsa:146	D00397
hsa:152	D02340
hsa:151	D02070
hsa:146	D00528
hsa:3351	D00790
hsa:154	D00270
hsa:1814	D01358
hsa:3269	D02342
hsa:140	D02150
hsa:1129	D00318
hsa:3355	D02340
hsa:1133	D00560
hsa:4988	D01871
hsa:134	D01603
hsa:4986	D02361
hsa:3269	D00726
hsa:147	D00493
hsa:3361	D02614
hsa:1812	D00646
hsa:148	D00364
hsa:1813	D00437
hsa:3355	D00509
hsa:1241	D04716
hsa:1128	D00415
hsa:146	D00726
hsa:154	D00524
hsa:8843	D00270
hsa:146	D00235
hsa:1132	D00483
hsa:147	D00954
hsa:153	D00779
hsa:57105	D02354
hsa:1128	D00607
hsa:1133	D00765
hsa:150	D00954
hsa:3269	D00437
hsa:11255	D00281
hsa:146	D00613
hsa:3350	D02338
hsa:3356	D00255
hsa:3269	D01386
hsa:147	D00559
hsa:153	D00232
hsa:3358	D00528
hsa:150	D03880
hsa:3269	D00411
hsa:57105	D02340
hsa:23620	D02237
hsa:3269	D01871
hsa:3269	D00540
hsa:57105	D00283
hsa:3352	D00528
hsa:152	D00726
hsa:1814	D00665
hsa:1128	D00521
hsa:3274	D01358
hsa:146	D00673
hsa:154	D00509
hsa:150	D01717
hsa:146	D00139
hsa:3274	D00503
hsa:3269	D00645
hsa:3269	D01020
hsa:3577	D00513
hsa:1128	D02578
hsa:153	D00528
hsa:146	D03654
hsa:155	D00364
hsa:153	D00769
hsa:152	D00440
hsa:3358	D04034
hsa:1131	D00437
hsa:147	D00646
hsa:64805	D05129
