YMR299C_YNL271C,physical
YKR048C_YNL078W,physical
YCL016C_YER019W,physical
YDL017W_YLR435W,physical
YDR162C_YGL211W,physical
YCL029C_YGL086W,physical
YJR159W_YML064C,physical
YKL113C_YLR352W,physical
YDR045C_YOR207C,physical
YEL064C_YIR034C,physical
YER022W_YIL141W,physical
YDR294C_YLR039C,physical
YDR052C_YNL261W,physical
YHR061C_YPL161C,physical
YHR121W_YHR178W,physical
YJL148W_YLR330W,physical
YHR031C_YHR191C,physical
YJR055W_YOL030W,physical
YDL064W_YDR510W,physical
YJL137C_YMR212C,physical
YKL190W_YML115C,physical
YBL007C_YDR172W,physical
YGR200C_YLR229C,physical
YGR119C_YJL041W,physical
YNR051C_YOL006C,physical
YKL188C_YNL147W,physical
YLR229C_YOL069W,physical
YER007W_YMR078C,physical
YBR094W_YNL297C,physical
YDR388W_YNL243W,physical
YAL014C_YNL250W,physical
YLR085C_YLR200W,physical
YDR484W_YLR447C,physical
YGL212W_YLR166C,physical
YMR096W_YNL333W,physical
YER083C_YMR263W,physical
YNL153C_YOL012C,physical
YLR301W_YNL178W,physical
YJR091C_YNL109W,physical
YBR171W_YLR200W,physical
YBR015C_YDR388W,physical
YCL029C_YOR026W,physical
YAL055W_YNL192W,physical
YDR256C_YGL153W,physical
YER023W_YPL070W,physical
YCL014W_YJR092W,physical
YCL063W_YJR091C,physical
YHR041C_YJL015C,physical
YEL003W_YOR026W,physical
YML094W_YMR055C,physical
YBR055C_YOR308C,physical
YER059W_YLR190W,physical
YER012W_YGR135W,physical
YDR126W_YOL112W,physical
YOR069W_YPL051W,physical
YGL166W_YOR210W,physical
YBL016W_YHR168W,physical
YLR262C_YNL069C,physical
YLR319C_YLR362W,physical
YDL033C_YJL168C,physical
YLR015W_YLR039C,physical
YJR070C_YLR103C,physical
YBR090C_YER158C,physical
YLR330W_YMR224C,physical
YBL007C_YGR078C,physical
YDR126W_YEL031W,physical
YBR099C_YDR363W,physical
YEL003W_YLR337C,physical
YAL023C_YLR039C,physical
YER016W_YNL298W,physical
YDL071C_YNL155W,physical
YLR108C_YOR299W,physical
YGL212W_YMR071C,physical
YLR295C_YMR153W,physical
YDR254W_YOR349W,physical
YJL210W_YLR288C,physical
YBL061C_YKL079W,physical
YJR157W_YLR288C,physical
YJR091C_YLR248W,physical
YFL068W_YGR218W,physical
YBR234C_YKL129C,physical
YDL049C_YOR070C,physical
YAL058W_YGL084C,physical
YGL061C_YKR037C,physical
YER045C_YGR247W,physical
YER081W_YGL110C,physical
YHL031C_YOR070C,physical
YEL003W_YGL086W,physical
YJL190C_YLR200W,physical
YHR154W_YLR373C,physical
YDR468C_YGR172C,physical
YBR250W_YNL012W,physical
YDR149C_YGL216W,physical
YLR358C_YOR067C,physical
YHR007C_YHR012W,physical
YNL298W_YOR195W,physical
YDR127W_YJR022W,physical
YBR023C_YLR342W,physical
YCR009C_YIL034C,physical
YDR052C_YLR423C,physical
YHR134W_YML094W,physical
YDL002C_YGL150C,physical
YEL003W_YPL018W,physical
YHR114W_YJL086C,physical
YGR229C_YLR320W,physical
YDL140C_YIL021W,physical
YDL155W_YDR034C,physical
YJL192C_YJR091C,physical
YOR172W_YOR239W,physical
YNL098C_YNL264C,physical
YER051W_YER081W,physical
YCL029C_YJL030W,physical
YLR229C_YOR188W,physical
YDL225W_YKL079W,physical
YFR036W_YHR166C,physical
YMR268C_YNL147W,physical
YOL082W_YOR115C,physical
YAL014C_YDR349C,physical
YGR188C_YML094W,physical
YER116C_YOR144C,physical
YGL180W_YML112W,physical
YKR065C_YLR241W,physical
YCL009C_YLR288C,physical
YDR261W-A_YDR261W-B,physical
YMR299C_YNL153C,physical
YML016C_YOL091W,physical
YBR107C_YER016W,physical
YBR041W_YDL153C,physical
YLR234W_YMR078C,physical
YDR189W_YMR316W,physical
YLR080W_YMR083W,physical
YOR349W_YPL018W,physical
YLR295C_YMR152W,physical
YNL179C_YNL192W,physical
YBR170C_YDR259C,physical
YDR126W_YGL007W,physical
YDR318W_YPR141C,physical
YOR269W_YOR300W,physical
YEL003W_YJL030W,physical
YNL153C_YPR141C,physical
YCR088W_YNL106C,physical
YFL050C_YLR453C,physical
YDR099W_YNL042W,physical
YAL013W_YGL244W,physical
YGL152C_YGL216W,physical
YLR103C_YOR043W,physical
YER022W_YOR136W,physical
YBR234C_YOR216C,physical
YBR270C_YHR166C,physical
YDR054C_YNL236W,physical
YBL061C_YDR245W,physical
YGR078C_YMR154C,physical
YML069W_YOR292C,physical
YBL061C_YJR073C,physical
YMR294W_YNL281W,physical
YDR076W_YHR191C,physical
YHR114W_YIL008W,physical
YAL014C_YDR245W,physical
YMR048W_YPR141C,physical
YKL129C_YKL152C,physical
YDR388W_YLR330W,physical
YHR180W_YLR288C,physical
YFR036W_YGL240W,physical
YEL015W_YLR264W,physical
YDL017W_YHR191C,physical
YDR334W_YLR262C,physical
YKL003C_YOL006C,physical
YIL159W_YKL129C,physical
YDR176W_YPR086W,physical
YLR440C_YNL258C,physical
YNL246W_YOR299W,physical
YLR453C_YOR198C,physical
YCL016C_YHR058C,physical
YIL005W_YLR295C,physical
YGL084C_YNL058C,physical
YOR128C_YPR111W,physical
YDR483W_YER081W,physical
YBR094W_YDL162C,physical
YJR138W_YLR438C-A,physical
YIL016W_YMR222C,physical
YOR284W_YPL070W,physical
YHR039C-A_YLR103C,physical
YBR200W_YER016W,physical
YDL063C_YDR381W,physical
YER007W_YJL030W,physical
YDL033C_YPL194W,physical
YEL005C_YGR107W,physical
YJR145C_YPR135W,physical
YBR103W_YNL153C,physical
YMR190C_YNL250W,physical
YLR288C_YMR048W,physical
YKL113C_YMR038C,physical
YEL043W_YGR119C,physical
YDR335W_YER016W,physical
YEL053C_YML094W,physical
YGR263C_YJR091C,physical
YHR191C_YLR032W,physical
YFL066C_YNL147W,physical
YER059W_YOR392W,physical
YCL061C_YPR135W,physical
YDL102W_YFR010W,physical
YBR215W_YLR103C,physical
YPR094W_YPR133C,physical
YER059W_YJL084C,physical
YNL118C_YOR023C,physical
YDL017W_YKL056C,physical
YGR181W_YMR263W,physical
YHR053C_YKL023W,physical
YBR091C_YKL002W,physical
YJL048C_YKL130C,physical
YCL022C_YIL034C,physical
YGL084C_YGR166W,physical
YDR014W_YDR332W,physical
YGL217C_YMR294W,physical
YPR054W_YPR191W,physical
YER016W_YMR224C,physical
YCL016C_YEL003W,physical
YER146W_YPL152W,physical
YEL003W_YNL140C,physical
YDR383C_YLR083C,physical
YML094W_YOR216C,physical
YLR330W_YNL298W,physical
YDL246C_YJR037W,physical
YBR042C_YPR159W,physical
YFR050C_YMR314W,physical
YCR086W_YGL175C,physical
YIL112W_YJL168C,physical
YCL061C_YMR190C,physical
YDR268W_YJR091C,physical
YJR091C_YOR209C,physical
YHR191C_YML094W,physical
YDR014W_YPL008W,physical
YER011W_YKL023W,physical
YLR453C_YNL237W,physical
YJL092W_YLR235C,physical
YFL055W_YOR076C,physical
YDL011C_YEL023C,physical
YGL154C_YGL254W,physical
YDR069C_YER022W,physical
YGL011C_YOR157C,physical
YLR087C_YLR262C,physical
YBR261C_YDR465C,physical
YLR085C_YPR141C,physical
YGR217W_YLR342W,physical
YGR105W_YKL190W,physical
YBR164C_YMR054W,physical
YDL239C_YOL083W,physical
YDL100C_YLR262C,physical
YBR077C_YOR045W,physical
YDL049C_YHL005C,physical
YDR034C_YGR124W,physical
YBR095C_YCR009C,physical
YLR216C_YNR032W,physical
YLR233C_YML038C,physical
YER011W_YJR037W,physical
YGR108W_YPL124W,physical
YGR010W_YLR328W,physical
YLL006W_YOR112W,physical
YDR172W_YOR297C,physical
YER016W_YLR381W,physical
YCL029C_YLR382C,physical
YGR188C_YPL008W,physical
YNL250W_YOR144C,physical
YER114C_YML109W,physical
YGL057C_YJL135W,physical
YDR477W_YER027C,physical
YJL124C_YPL152W,physical
YEL003W_YLR447C,physical
YLR035C_YMR206W,physical
YGR082W_YNL018C,physical
YBR094W_YPL024W,physical
YKL190W_YLR087C,physical
YER107C_YGL143C,physical
YAL058W_YOR236W,physical
YLR039C_YNL069C,physical
YCL056C_YDL157C,physical
YDR034C_YGR113W,physical
YLR083C_YLR262C,physical
YBR021W_YOR128C,physical
YGL018C_YHR114W,physical
YOR123C_YPL181W,physical
YER112W_YOL004W,physical
YDR206W_YOL149W,physical
YCR086W_YML095C,physical
YGL127C_YHR058C,physical
YGR158C_YJL124C,physical
YJR082C_YNL051W,physical
YCL019W_YHR189W,physical
YEL063C_YOR345C,physical
YBR301W_YLR330W,physical
YGR135W_YGR143W,physical
YLR018C_YPR159W,physical
YHR190W_YMR153W,physical
YJL057C_YMR153W,physical
YIL104C_YNL326C,physical
YLR159W_YOR342C,physical
YML064C_YOR232W,physical
YDR072C_YDR107C,physical
YCL056C_YIL034C,physical
YGR063C_YML010W,physical
YLR418C_YMR038C,physical
YDR052C_YGL129C,physical
YAL026C_YPL155C,physical
YER039C_YGL070C,physical
YHL049C_YMR047C,physical
YBL084C_YFR036W,physical
YEL075C_YJR091C,physical
YAL014C_YML094W,physical
YCL061C_YDL003W,physical
YOL082W_YPL070W,physical
YER081W_YGR084C,physical
YER114C_YNL298W,physical
YKL052C_YKR083C,physical
YER011W_YLR120C,physical
YER140W_YKL056C,physical
YFR024C-A_YPL246C,physical
YLR295C_YNL328C,physical
YHL025W_YML092C,physical
YLR453C_YML038C,physical
YNR068C_YNR069C,physical
YBL105C_YJL095W,physical
YDR504C_YJL070C,physical
YBR059C_YGL213C,physical
YLR103C_YPR120C,physical
YER011W_YGL040C,physical
YDR203W_YLR039C,physical
YBL049W_YJR091C,physical
YGR031W_YHR114W,physical
YML064C_YOR020C,physical
YIR005W_YLR418C,physical
YGL124C_YKR054C,physical
YBL026W_YMR268C,physical
YGL189C_YHR114W,physical
YMR032W_YNL271C,physical
YFR024C-A_YGR268C,physical
YJR075W_YNR005C,physical
YER095W_YOR144C,physical
YNL233W_YNL271C,physical
YER022W_YHL044W,physical
YGL116W_YPR119W,physical
YAL014C_YGL045W,physical
YMR325W_YPR199C,physical
YDR052C_YER177W,physical
YDR487C_YER011W,physical
YDR388W_YMR192W,physical
YDR480W_YHR039C,physical
YAL013W_YDR334W,physical
YHL033C_YJR091C,physical
YDL049C_YJL148W,physical
YBR200W_YLR229C,physical
YJR091C_YLR191W,physical
YLR342W_YPL161C,physical
YBR228W_YLR135W,physical
YBR006W_YDR382W,physical
YFR019W_YNL322C,physical
YKL013C_YKL129C,physical
YNL192W_YNL200C,physical
YDL087C_YGL112C,physical
YDR372C_YLR262C,physical
YHR058C_YPR086W,physical
YAL041W_YIL079C,physical
YGR229C_YML094W,physical
YKL118W_YLR200W,physical
YER081W_YPR046W,physical
YLR200W_YOR216C,physical
YGR010W_YLR438W,physical
YKR026C_YOR190W,physical
YKL047W_YPL130W,physical
YIL039W_YLR262C,physical
YDR479C_YER081W,physical
YBR176W_YER011W,physical
YCR086W_YNL153C,physical
YBR023C_YKL079W,physical
YMR010W_YMR048W,physical
YIL095W_YLR420W,physical
YBR175W_YNL250W,physical
YCR044C_YNL153C,physical
YPL194W_YPR024W,physical
YBR023C_YKL041W,physical
YMR299C_YOR349W,physical
YDR353W_YLR347C,physical
YLL059C_YML011C,physical
YER154W_YNR003C,physical
YJR154W_YLR295C,physical
YGL070C_YKL150W,physical
YDL239C_YDR148C,physical
YER111C_YLR229C,physical
YBL047C_YBR023C,physical
YGR239C_YLR234W,physical
YGR129W_YMR213W,physical
YDL100C_YOL111C,physical
YBR023C_YPL069C,physical
YDR217C_YMR048W,physical
YBL113C_YLR348C,physical
YHR168W_YNL260C,physical
YGR078C_YMR294W,physical
YHR191C_YPL008W,physical
YER112W_YOL149W,physical
YOR039W_YOR326W,physical
YMR322C_YNL260C,physical
YCR009C_YIL011W,physical
YER081W_YPL213W,physical
YMR280C_YOR047C,physical
YBR061C_YGR195W,physical
YKL135C_YPL259C,physical
YDR289C_YER016W,physical
YJR032W_YPL051W,physical
YGL115W_YJL114W,physical
YDR456W_YPL031C,physical
YBR023C_YEL044W,physical
YDR254W_YNL153C,physical
YDL116W_YGL092W,physical
YBL084C_YKL022C,physical
YER031C_YKL002W,physical
YJR075W_YML115C,physical
YLL017W_YOR197W,physical
YDR477W_YNL218W,physical
YDL206W_YNL192W,physical
YHR191C_YNL250W,physical
YER016W_YLR315W,physical
YER064C_YPL212C,physical
YEL031W_YGR229C,physical
YGL137W_YIL076W,physical
YFR003C_YIL064W,physical
YBR073W_YLR453C,physical
YLR202C_YLR288C,physical
YLR262C_YOL018C,physical
YBR201W_YIL034C,physical
YJL124C_YPL016W,physical
YNL290W_YOR144C,physical
YLR268W_YLR330W,physical
YGR160W_YPL051W,physical
YJR134C_YMR047C,physical
YEL061C_YPR135W,physical
YCR086W_YHR061C,physical
YLR453C_YPR144C,physical
YBL026W_YNL118C,physical
YAL011W_YER081W,physical
YDL102W_YPL194W,physical
YEL031W_YJR075W,physical
YER079W_YNL154C,physical
YDR360W_YER016W,physical
YMR014W_YOR264W,physical
YGL180W_YPR185W,physical
YFR003C_YOR147W,physical
YCR033W_YJL168C,physical
YGR244C_YPL118W,physical
YAL014C_YHR007C,physical
YGR133W_YMR211W,physical
YJR119C_YLR014C,physical
YFL044C_YLR339C,physical
YHR172W_YPR086W,physical
YBR023C_YJR073C,physical
YJL140W_YLR295C,physical
YAL014C_YLR268W,physical
YGR014W_YIL144W,physical
YLR200W_YMR294W,physical
YGR261C_YLR262C,physical
YML028W_YPR135W,physical
YCL027W_YNL075W,physical
YBR197C_YLR288C,physical
YDL041W_YDR318W,physical
YDL226C_YKR088C,physical
YBR061C_YJL166W,physical
YGL127C_YOR263C,physical
YGR078C_YOR216C,physical
YBL061C_YLR268W,physical
YBR109C_YOR358W,physical
YIL124W_YLR295C,physical
YBR278W_YIL006W,physical
YER143W_YGL044C,physical
YCL029C_YFR019W,physical
YDR107C_YLR039C,physical
YBR076W_YJR091C,physical
YKL134C_YPR086W,physical
YBR221C_YLR218C,physical
YHR016C_YKR030W,physical
YBR164C_YNL297C,physical
YGR239C_YGR249W,physical
YJR077C_YLR288C,physical
YHR026W_YJR091C,physical
YPL008W_YPR046W,physical
YJR022W_YLR269C,physical
YEL061C_YHR129C,physical
YKL188C_YLR330W,physical
YER082C_YJL135W,physical
YGR188C_YKL079W,physical
YDR452W_YPR086W,physical
YER007W_YGR188C,physical
YDR149C_YML094W,physical
YPL003W_YPR066W,physical
YDL072C_YPL126W,physical
YHR149C_YMR273C,physical
YDR207C_YJL099W,physical
YNL238W_YNL322C,physical
YJL013C_YPR135W,physical
YMR102C_YNL202W,physical
YJL082W_YLR014C,physical
YJL066C_YPR086W,physical
YBR173C_YNL273W,physical
YDL081C_YPL005W,physical
YKL188C_YNR053C,physical
YLR056W_YNL271C,physical
YIR005W_YJL099W,physical
YFR019W_YLR103C,physical
YBL019W_YEL009C,physical
YEL006W_YLR373C,physical
YKR069W_YMR109W,physical
YML094W_YMR154C,physical
YLR447C_YPL003W,physical
YDL085W_YDR034C,physical
YDR240C_YNL210W,physical
YGL127C_YOR162C,physical
YOL156W_YOR299W,physical
YDR150W_YGR078C,physical
YDL165W_YKL002W,physical
YLR315W_YLR453C,physical
YDL100C_YJL153C,physical
YDR249C_YOL006C,physical
YDR134C_YOR334W,physical
YER081W_YOR387C,physical
YAL013W_YMR312W,physical
YLR393W_YPL174C,physical
YDL149W_YLR065C,physical
YBR109C_YFL003C,physical
YER149C_YKL034W,physical
YDR259C_YLR423C,physical
YNL154C_YOR355W,physical
YBL101W-A_YFL002W-A,physical
YDL239C_YKL023W,physical
YML064C_YNL044W,physical
YBL031W_YGL216W,physical
YKR020W_YPL051W,physical
YGL070C_YJL170C,physical
YBR176W_YGL127C,physical
YDR201W_YKR037C,physical
YER118C_YGL173C,physical
YDR150W_YPL205C,physical
YDR283C_YPL240C,physical
YHR129C_YLR373C,physical
YGR249W_YLR446W,physical
YMR263W_YNL171C,physical
YML064C_YPL111W,physical
YDL074C_YMR263W,physical
YLR039C_YNL297C,physical
YAL013W_YER139C,physical
YGL250W_YMR068W,physical
YGR261C_YLR039C,physical
YGL053W_YLR065C,physical
YHL002W_YMR275C,physical
YBR200W_YGR229C,physical
YAL058W_YNL171C,physical
YJL013C_YOR349W,physical
YDL074C_YOR144C,physical
YDR369C_YPR141C,physical
YNR032W_YPR040W,physical
YEL047C_YPR159W,physical
YIR006C_YNL084C,physical
YIL034C_YKL007W,physical
YGR009C_YPR032W,physical
YHR158C_YMR181C,physical
YAL014C_YOR275C,physical
YDL100C_YGR189C,physical
YBR205W_YFL038C,physical
YBR201W_YLR288C,physical
YMR047C_YOR286W,physical
YEL003W_YOR269W,physical
YDR107C_YLR262C,physical
YER110C_YML094W,physical
YDL135C_YKR055W,physical
YOR128C_YPR084W,physical
YER016W_YML016C,physical
YJL187C_YPR119W,physical
YOR275C_YPR173C,physical
YLR332W_YML115C,physical
YGL181W_YLR291C,physical
YGL181W_YIL122W,physical
YDR071C_YER089C,physical
YBR234C_YER122C,physical
YLR200W_YOL012C,physical
YCL027W_YKR101W,physical
YDR194C_YER081W,physical
YJR116W_YOR299W,physical
YOR080W_YPR159W,physical
YOR007C_YOR164C,physical
YMR224C_YMR263W,physical
YNL051W_YOR070C,physical
YIL060W_YOR264W,physical
YKL007W_YPR171W,physical
YEL061C_YNL273W,physical
YDR044W_YDR077W,physical
YDR342C_YER048C,physical
YGL149W_YML092C,physical
YDL209C_YLL036C,physical
YKL036C_YKL160W,physical
YBR109C_YIL021W,physical
YJR043C_YOR144C,physical
YBL071C_YCL027W,physical
YMR224C_YOR144C,physical
YDL113C_YPL174C,physical
YDL100C_YDR304C,physical
YJR070C_YNL092W,physical
YGL112C_YNL016W,physical
YBR055C_YLR446W,physical
YBL027W_YCL029C,physical
YDL081C_YLR295C,physical
YJR010C-A_YLR447C,physical
YDL059C_YDL130W,physical
YBL105C_YOR231W,physical
YDL013W_YOR144C,physical
YFR033C_YOR065W,physical
YLR067C_YLR438C-A,physical
YDR313C_YNL044W,physical
YER133W_YJL042W,physical
YDR328C_YLR399C,physical
YDR315C_YER016W,physical
YDR332W_YML094W,physical
YMR047C_YOR060C,physical
YCR009C_YNL153C,physical
YMR048W_YOR368W,physical
YJR032W_YOR070C,physical
YER155C_YOR326W,physical
YLR254C_YOR058C,physical
YFL030W_YIL077C,physical
YLR229C_YOR127W,physical
YGL028C_YJR022W,physical
YDL133W_YDR126W,physical
YGR283C_YNL281W,physical
YLR430W_YMR239C,physical
YER172C_YIL061C,physical
YEL061C_YOR014W,physical
YLR366W_YMR242C,physical
YJR053W_YPR135W,physical
YDL020C_YDR363W,physical
YBR234C_YFR040W,physical
YJR091C_YMR104C,physical
YCL029C_YLR045C,physical
YDR149C_YER016W,physical
YEL061C_YOR349W,physical
YDL153C_YPL076W,physical
YJR048W_YNL334C,physical
YML117W_YMR307W,physical
YER016W_YMR299C,physical
YNL250W_YNL291C,physical
YDR034C_YER044C,physical
YDR485C_YLR103C,physical
YDR378C_YNL070W,physical
YHR166C_YPL124W,physical
YIR006C_YNL020C,physical
YNL036W_YOR303W,physical
YDL063C_YPL131W,physical
YDR363W_YHR167W,physical
YDR309C_YKL007W,physical
YDR207C_YPL031C,physical
YDR293C_YMR307W,physical
YNL044W_YPL070W,physical
YGR229C_YOR275C,physical
YFR049W_YPL049C,physical
YGR157W_YOR070C,physical
YDL100C_YKR100C,physical
YHR187W_YOR358W,physical
YHR142W_YLR337C,physical
YGL127C_YNR028W,physical
YDR254W_YEL077C,physical
YJL030W_YPR141C,physical
YGL024W_YOL130W,physical
YNL279W_YOL108C,physical
YGR078C_YMR172W,physical
YDL110C_YDR318W,physical
YLR305C_YOR047C,physical
YGL217C_YJR091C,physical
YER023W_YLR347C,physical
YGR233C_YOL001W,physical
YNL039W_YOL115W,physical
YOR131C_YPL034W,physical
YBL051C_YKR096W,physical
YCL049C_YKL002W,physical
YAL034W-A_YJR091C,physical
YML124C_YMR294W,physical
YCL016C_YER095W,physical
YHR178W_YOR377W,physical
YDR307W_YER081W,physical
YAL014C_YBR023C,physical
YCR067C_YOR128C,physical
YDR337W_YPR084W,physical
YDR492W_YJR067C,physical
YGL027C_YGL115W,physical
YGR172C_YPL095C,physical
YML094W_YMR172W,physical
YDR150W_YMR055C,physical
YHR114W_YLR064W,physical
YBR164C_YDL077C,physical
YBL049W_YIL034C,physical
YDR150W_YEL061C,physical
YBL026W_YLR120C,physical
YKL142W_YMR243C,physical
YEL003W_YLL007C,physical
YFR036W_YMR078C,physical
YER022W_YGR090W,physical
YLR103C_YMR055C,physical
YAL047C_YGL212W,physical
YER081W_YOR222W,physical
YGL157W_YJR091C,physical
YAL021C_YER068W,physical
YLR131C_YNL157W,physical
YAL013W_YPL144W,physical
YLR116W_YPL105C,physical
YMR240C_YOR319W,physical
YJL092W_YMR078C,physical
YDL017W_YJL030W,physical
YBR188C_YLR117C,physical
YGL236C_YIL057C,physical
YHR191C_YPL194W,physical
YKL135C_YPR029C,physical
YGL250W_YLR295C,physical
YBL007C_YJR075W,physical
YDR034C_YDR417C,physical
YLR360W_YPL031C,physical
YER070W_YML058W,physical
YBL026W_YDR378C,physical
YDR203W_YLR262C,physical
YER173W_YJR043C,physical
YAL026C_YKL079W,physical
YJR091C_YNL241C,physical
YJL107C_YJR091C,physical
YJR091C_YNL146W,physical
YOR058C_YOR269W,physical
YDL001W_YMR079W,physical
YBR173C_YIL034C,physical
YBR217W_YMR159C,physical
YDR318W_YDR478W,physical
YBL061C_YEL015W,physical
YLR227C_YML133C,physical
YLR368W_YOR326W,physical
YDR175C_YJR091C,physical
YFR042W_YNR025C,physical
YBR278W_YKL011C,physical
YJR091C_YLR283W,physical
YKL050C_YLR423C,physical
YDR228C_YOR250C,physical
YBR164C_YER083C,physical
YMR047C_YPL013C,physical
YDR438W_YJR091C,physical
YIL063C_YJR091C,physical
YJR057W_YKL114C,physical
YIL034C_YLR229C,physical
YHR102W_YLR365W,physical
YBR061C_YJL097W,physical
YHR181W_YMR282C,physical
YBL085W_YML109W,physical
YLR234W_YOL006C,physical
YER022W_YOR336W,physical
YDL130W_YDR399W,physical
YNL032W_YNL093W,physical
YGR123C_YOR176W,physical
YOR047C_YOR358W,physical
YML094W_YPR050C,physical
YDL155W_YPL124W,physical
YDL017W_YJR140C,physical
YGR166W_YPL069C,physical
YDR388W_YOR089C,physical
YGL187C_YML042W,physical
YBR133C_YKL101W,physical
YGR048W_YPR154W,physical
YER022W_YOL022C,physical
YBR072W_YDL239C,physical
YNL113W_YPR110C,physical
YER103W_YPR001W,physical
YLR182W_YNL309W,physical
YMR213W_YPL151C,physical
YEL024W_YGR183C,physical
YLR200W_YNL140C,physical
YDR073W_YML068W,physical
YGR172C_YLR324W,physical
YKR054C_YOR349W,physical
YAL032C_YNL246W,physical
YIL154C_YLR368W,physical
YKR101W_YML065W,physical
YLR330W_YOR326W,physical
YDR034C_YOR009W,physical
YDR254W_YIL111W,physical
YAL014C_YOR067C,physical
YBR107C_YGL070C,physical
YKL037W_YLL043W,physical
YBR175W_YJL168C,physical
YLR057W_YLR373C,physical
YDR045C_YLR277C,physical
YHR129C_YOR058C,physical
YJR057W_YMR198W,physical
YIL074C_YLR056W,physical
YGL181W_YOR333C,physical
YJR043C_YOR368W,physical
YLR446W_YOR047C,physical
YGL127C_YGL153W,physical
YGR078C_YOL012C,physical
YGR014W_YNL298W,physical
YER133W_YMR311C,physical
YIL039W_YLR039C,physical
YDR369C_YLR418C,physical
YGL175C_YKL113C,physical
YDR510W_YJL092W,physical
YLR330W_YNR041C,physical
YAL056C-A_YNL322C,physical
YDL029W_YER083C,physical
YDR388W_YNL322C,physical
YIL033C_YLR347C,physical
YBL105C_YPR154W,physical
YHR136C_YOR285W,physical
YBR175W_YHR177W,physical
YBR036C_YLR103C,physical
YLR039C_YML038C,physical
YKL190W_YLR039C,physical
YLL021W_YPL140C,physical
YJR091C_YOR197W,physical
YJR091C_YML015C,physical
YCR035C_YHR114W,physical
YBR094W_YGL127C,physical
YGR123C_YNR032W,physical
YJR091C_YMR278W,physical
YLR262C_YML071C,physical
YHR212C_YKR019C,physical
YLR262C_YPL234C,physical
YEL041W_YOR315W,physical
YDR500C_YJR091C,physical
YML121W_YNL113W,physical
YEL015W_YGR116W,physical
YHR061C_YHR107C,physical
YOR368W_YPL194W,physical
YGL127C_YIR017C,physical
YDR488C_YOR326W,physical
YDR420W_YMR060C,physical
YPR086W_YPR157W,physical
YJR053W_YNL153C,physical
YDL012C_YJL065C,physical
YEL003W_YML032C,physical
YBL101C_YGR166W,physical
YDR264C_YOR043W,physical
YCR082W_YEL003W,physical
YJR011C_YNR069C,physical
YER144C_YMR032W,physical
YKL058W_YLR288C,physical
YHR200W_YNL298W,physical
YDR310C_YOR070C,physical
YER146W_YJR138W,physical
YLR423C_YPR179C,physical
YDR135C_YJR022W,physical
YEL043W_YOR164C,physical
YER112W_YER146W,physical
YLR263W_YML016C,physical
YDR034C_YER038C,physical
YHR145C_YNL012W,physical
YFL031W_YGR252W,physical
YGL181W_YIL057C,physical
YDL049C_YMR060C,physical
